dataset,split,scene,variant,metric,value,metric_direction
shiny_blender_synthetic,test,teapot,wo_ref,full_psnr,46.38084032058716,higher
shiny_blender_synthetic,test,teapot,wo_ref,full_ssim,0.9975651583075524,higher
shiny_blender_synthetic,test,teapot,wo_ref,full_lpips,0.0032931741609354,lower
shiny_blender_synthetic,test,teapot,wo_conf,mean_reflection_consistency,0.0038279443979263,lower
shiny_blender_synthetic,test,teapot,wo_conf,reflective_psnr,47.63831825256348,higher
shiny_blender_synthetic,test,teapot,wo_conf,reflective_ssim,0.998628890812397,higher
shiny_blender_synthetic,test,teapot,wo_conf,reflective_lpips,0.0013113412530219,lower
shiny_blender_synthetic,test,teapot,wo_conf,reflective_region_psnr,39.253265380859375,higher
shiny_blender_synthetic,test,teapot,wo_conf,full_psnr,46.29697006225586,higher
shiny_blender_synthetic,test,teapot,wo_conf,full_ssim,0.9975512826442718,higher
shiny_blender_synthetic,test,teapot,wo_conf,full_lpips,0.0033843434703885,lower
shiny_blender_synthetic,test,teapot,rough_only,mean_reflection_consistency,0.0039735382888466,lower
shiny_blender_synthetic,test,teapot,rough_only,reflective_psnr,47.279160861969,higher
shiny_blender_synthetic,test,teapot,rough_only,reflective_ssim,0.9986021715402604,higher
shiny_blender_synthetic,test,teapot,rough_only,reflective_lpips,0.0011491330778517,lower
shiny_blender_synthetic,test,teapot,rough_only,reflective_region_psnr,39.31751365661621,higher
shiny_blender_synthetic,test,teapot,rough_only,full_psnr,46.19289987564087,higher
shiny_blender_synthetic,test,teapot,rough_only,full_ssim,0.9975529009103776,higher
shiny_blender_synthetic,test,teapot,rough_only,full_lpips,0.0033447947711101,lower
shiny_blender_synthetic,test,toaster,base,mean_reflection_consistency,0.1054574780166149,lower
shiny_blender_synthetic,test,toaster,base,reflective_psnr,28.69510087013245,higher
shiny_blender_synthetic,test,toaster,base,reflective_ssim,0.970665411055088,higher
shiny_blender_synthetic,test,toaster,base,reflective_lpips,0.0377001940226182,lower
shiny_blender_synthetic,test,toaster,base,reflective_region_psnr,22.386799240112303,higher
shiny_blender_synthetic,test,toaster,base,full_psnr,27.33903795242309,higher
shiny_blender_synthetic,test,toaster,base,full_ssim,0.9499877572059632,higher
shiny_blender_synthetic,test,toaster,base,full_lpips,0.0569001308642327,lower
shiny_blender_synthetic,test,toaster,rc,mean_reflection_consistency,0.0572132058441638,lower
shiny_blender_synthetic,test,toaster,rc,reflective_psnr,28.54051815032959,higher
shiny_blender_synthetic,test,toaster,rc,reflective_ssim,0.9706967735290528,higher
shiny_blender_synthetic,test,toaster,rc,reflective_lpips,0.0377627966739237,lower
shiny_blender_synthetic,test,toaster,rc,reflective_region_psnr,22.110078430175783,higher
shiny_blender_synthetic,test,toaster,rc,full_psnr,27.163185234069825,higher
shiny_blender_synthetic,test,toaster,rc,full_ssim,0.9491659086942672,higher
shiny_blender_synthetic,test,toaster,rc,full_lpips,0.0584307136479765,lower
shiny_blender_synthetic,test,toaster,wo_ref,mean_reflection_consistency,0.1361053086817264,lower
shiny_blender_synthetic,test,toaster,wo_ref,reflective_psnr,28.57568362236023,higher
shiny_blender_synthetic,test,toaster,wo_ref,reflective_ssim,0.9706491005420684,higher
shiny_blender_synthetic,test,toaster,wo_ref,reflective_lpips,0.0376972170826047,lower
shiny_blender_synthetic,test,toaster,wo_ref,reflective_region_psnr,22.40520915985108,higher
shiny_blender_synthetic,test,toaster,wo_ref,full_psnr,27.315858478546144,higher
shiny_blender_synthetic,test,toaster,wo_ref,full_ssim,0.9500480517745018,higher
shiny_blender_synthetic,test,toaster,wo_ref,full_lpips,0.0571282803080976,lower
shiny_blender_synthetic,test,toaster,wo_conf,mean_reflection_consistency,0.0671816974878311,lower
shiny_blender_synthetic,test,toaster,wo_conf,reflective_psnr,28.13719407081604,higher
shiny_blender_synthetic,test,toaster,wo_conf,reflective_ssim,0.969327735900879,higher
shiny_blender_synthetic,test,toaster,wo_conf,reflective_lpips,0.0391170453559607,lower
shiny_blender_synthetic,test,toaster,wo_conf,reflective_region_psnr,21.731643295288087,higher
shiny_blender_synthetic,test,toaster,wo_conf,full_psnr,26.95472375869751,higher
shiny_blender_synthetic,test,toaster,wo_conf,full_ssim,0.9486081233620643,higher
shiny_blender_synthetic,test,toaster,wo_conf,full_lpips,0.0590239151380956,lower
shiny_blender_synthetic,test,toaster,rough_only,mean_reflection_consistency,0.1118257388472557,lower
shiny_blender_synthetic,test,toaster,rough_only,reflective_psnr,28.116705493927,higher
shiny_blender_synthetic,test,toaster,rough_only,reflective_ssim,0.9689448875188827,higher
shiny_blender_synthetic,test,toaster,rough_only,reflective_lpips,0.0393702985532581,lower
shiny_blender_synthetic,test,toaster,rough_only,reflective_region_psnr,21.566389274597167,higher
shiny_blender_synthetic,test,toaster,rough_only,full_psnr,26.967208614349364,higher
shiny_blender_synthetic,test,toaster,rough_only,full_ssim,0.948246913254261,higher
shiny_blender_synthetic,test,toaster,rough_only,full_lpips,0.0592478354461491,lower
