dataset,split,scene,metric,base_value,rc_value,metric_direction,improvement,winner,source_file
shiny_blender_synthetic,train,teapot,full_psnr,49.087399368286135,49.77710113525391,higher,0.6897017669677723,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,train,teapot,full_ssim,0.998963303565979,0.999070611000061,higher,0.00010730743408204901,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,train,teapot,full_lpips,0.0016857076023006,0.0014377997926203,lower,0.00024790780968030014,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,train,toaster,mean_reflection_consistency,0.278150674700737,0.162093286216259,lower,0.116057388484478,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,train,toaster,reflective_region_psnr,31.09833469390869,31.214613723754884,higher,0.11627902984619354,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,train,toaster,reflective_psnr,35.976572589874266,36.20748571395874,higher,0.2309131240844735,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,train,toaster,reflective_ssim,0.9911238890886308,0.9914644241333008,higher,0.0003405350446700206,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,train,toaster,reflective_lpips,0.0120208596438169,0.0117870551627129,lower,0.0002338044811039993,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,train,toaster,full_psnr,33.75893051147461,33.81546375274658,higher,0.056533241271971235,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,train,toaster,full_ssim,0.9781747549772264,0.9781374567747116,higher,-3.729820251474614e-05,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,train,toaster,full_lpips,0.0240752092283219,0.0245723131392151,lower,-0.0004971039108931999,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,ball,mean_reflection_consistency,0.0495509508997201,0.0481533735990524,lower,0.001397577300667703,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,ball,reflective_region_psnr,32.91583442687988,32.86421661376953,higher,-0.051617813110354405,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,ball,reflective_psnr,38.670911960601806,38.69281721115112,higher,0.02190525054931669,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,ball,reflective_ssim,0.9886962255835532,0.9884553492069243,higher,-0.0002408763766288402,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,ball,reflective_lpips,0.0266809061681851,0.0309876635763794,lower,-0.004306757408194303,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,ball,full_psnr,38.510990924835205,38.56738069534302,higher,0.05638977050781335,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,ball,full_ssim,0.987964893579483,0.9880351668596268,higher,7.027328014375112e-05,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,ball,full_lpips,0.0366052108351141,0.0363157899118959,lower,0.00028942092321820184,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,car,mean_reflection_consistency,0.0860734429210424,0.0482423964887857,lower,0.037831046432256696,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,car,reflective_region_psnr,27.51102466583252,27.84440536499024,higher,0.33338069915772195,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,car,reflective_psnr,32.816805353164675,32.916545209884646,higher,0.09973985671997099,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,car,reflective_ssim,0.9758946678042412,0.9761832144856452,higher,0.0002885466814039894,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,car,reflective_lpips,0.0131234041810967,0.0138054104242473,lower,-0.0006820062431505992,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,car,full_psnr,31.46817236900329,31.449704580307007,higher,-0.018467788696284515,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,car,full_ssim,0.967081052660942,0.9674327671527864,higher,0.000351714491844346,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,car,full_lpips,0.0188420040858909,0.018566444418393,lower,0.0002755596674979023,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,coffee,mean_reflection_consistency,0.0069127775728702,0.0092514680698513,lower,-0.0023386904969811004,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,coffee,reflective_region_psnr,29.41759090423584,28.612015342712404,higher,-0.8055755615234368,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,coffee,reflective_psnr,37.00081950187683,36.74956224441528,higher,-0.25125725746155325,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,coffee,reflective_ssim,0.9853902697563172,0.9842551305890084,higher,-0.0011351391673087852,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,coffee,reflective_lpips,0.0134853238495998,0.0143551868409849,lower,-0.0008698629913850998,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,coffee,full_psnr,34.61283143043518,34.87388124465942,higher,0.26104981422424345,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,coffee,full_ssim,0.9741970217227937,0.9749140587449072,higher,0.0007170370221135647,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,coffee,full_lpips,0.0460944677796214,0.0458372793998569,lower,0.00025718837976450304,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,helmet,mean_reflection_consistency,0.2168389335274696,0.0359569136053323,lower,0.18088201992213732,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,helmet,reflective_region_psnr,35.91402015686035,35.57592620849609,higher,-0.33809394836426065,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,helmet,reflective_psnr,36.46292031288147,36.55509870529175,higher,0.09217839241027548,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,helmet,reflective_ssim,0.9869083300232888,0.9869203695654868,higher,1.203954219797243e-05,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,helmet,reflective_lpips,0.0113525103149004,0.0113222172972746,lower,3.0293017625800805e-05,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,helmet,full_psnr,35.8392297744751,35.91236875534057,higher,0.07313898086547255,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,helmet,full_ssim,0.9850164332985878,0.9850048306584358,higher,-1.160264015198642e-05,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,helmet,full_lpips,0.014634082862176,0.014668049220927,lower,-3.396635875099925e-05,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,teapot,mean_reflection_consistency,0.0038960183504968,0.0026982672978192,lower,0.0011977510526776,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,teapot,reflective_region_psnr,39.41321983337402,39.78558082580567,higher,0.3723609924316449,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,teapot,reflective_psnr,47.423567085266114,47.71374229431152,higher,0.29017520904540817,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,teapot,reflective_ssim,0.9985236877202988,0.9985905739665032,higher,6.688624620443395e-05,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,teapot,reflective_lpips,0.0013740400169626,0.001337305807101,lower,3.673420986159996e-05,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,teapot,full_psnr,46.16682685852051,46.420437297821046,higher,0.2536104393005374,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,teapot,full_ssim,0.9975094693899156,0.9976196816563606,higher,0.00011021226644503113,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,teapot,full_lpips,0.0034660034548141,0.003229380918492,lower,0.00023662253632210015,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,toaster,mean_reflection_consistency,0.1054574780166149,0.0572132058441638,lower,0.0482442721724511,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,toaster,reflective_region_psnr,22.386799240112303,22.110078430175783,higher,-0.2767208099365206,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,toaster,reflective_psnr,28.69510087013245,28.54051815032959,higher,-0.15458271980286042,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,toaster,reflective_ssim,0.970665411055088,0.9706967735290528,higher,3.136247396484659e-05,RC,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,toaster,reflective_lpips,0.0377001940226182,0.0377627966739237,lower,-6.260265130550446e-05,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,toaster,full_psnr,27.33903795242309,27.163185234069825,higher,-0.17585271835326566,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,toaster,full_ssim,0.9499877572059632,0.9491659086942672,higher,-0.0008218485116959773,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
shiny_blender_synthetic,test,toaster,full_lpips,0.0569001308642327,0.0584307136479765,lower,-0.0015305827837438016,base,paper_assets/data/main_full_metrics_by_dataset_wide.csv
