dataset,split,scene,method,variant,metric,value,metric_direction,geometry_gt_type,evaluation_level,mesh_file,gt_file,aligned_flag,valid_flag,source_file,note
glossy_synthetic,all,horse,wo_conf,wo_conf,geometry_proxy_bbox_diag,2.1737159651165734,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/horse/wo_conf/seed_0/horse_blender_wo_conf/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,wo_conf,wo_conf,geometry_proxy_vertex_count_delta_from_input,115860.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/horse/wo_conf/seed_0/horse_blender_wo_conf/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,rough_only,rough_only,geometry_proxy_vertex_count,209885.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/horse/rough_only/seed_0/horse_blender_rough_only/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,rough_only,rough_only,geometry_proxy_bbox_diag,2.173598688919253,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/horse/rough_only/seed_0/horse_blender_rough_only/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,horse,rough_only,rough_only,geometry_proxy_vertex_count_delta_from_input,109885.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_ablations_i31000_20260528/glossy_synthetic/horse/rough_only/seed_0/horse_blender_rough_only/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,luyu,base,base,geometry_proxy_vertex_count,155704.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/luyu/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,luyu,base,base,geometry_proxy_bbox_diag,2.436008983017052,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/luyu/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,luyu,base,base,geometry_proxy_vertex_count_delta_from_input,55704.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/luyu/base/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,luyu,rc,rc,geometry_proxy_vertex_count,166906.0,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/luyu/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
glossy_synthetic,all,luyu,rc,rc,geometry_proxy_bbox_diag,2.4309956207289236,diagnostic,none,level3_proxy,,nan,False,True,/tmp/rc_refgs_full_dataset_base_rc_i31000_20260527/glossy_synthetic/luyu/rc/seed_0/point_cloud/iteration_31000/point_cloud.ply,Proxy-only point-cloud artifact diagnostics; not a mesh/surface quality metric.
