dataset,split,scene,variant,mean_reflection_consistency,reflective_region_psnr,full_psnr,full_ssim,full_lpips,reflective_psnr,reflective_ssim,reflective_lpips,valid_pair_count,num_pairs,num_images,notes
shiny_blender_synthetic,train,toaster,base,0.278150674700737,31.09833469390869,33.75893051147461,0.9781747549772264,0.0240752092283219,35.976572589874266,0.9911238890886308,0.0120208596438169,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,toaster,rc,0.162093286216259,31.214613723754884,33.81546375274658,0.9781374567747116,0.0245723131392151,36.20748571395874,0.9914644241333008,0.0117870551627129,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,toaster,wo_ref,0.3204560697078705,31.24959201812744,33.84375856399536,0.9780819725990296,0.0244769062846899,36.12780712127685,0.9911269927024842,0.0122704723943024,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,toaster,wo_conf,0.1619801864027977,30.84795398712158,33.765475807189944,0.9779509127140044,0.0246473284903913,35.93707513809204,0.9910556900501252,0.0122245711460709,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,train,toaster,rough_only,0.2777551025152206,31.0521598815918,33.7249150466919,0.9779911643266678,0.0246456513553857,35.83319200515747,0.9909725689888,0.0121964410226792,10.0,10.0,100.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,ball,base,0.0495509508997201,32.91583442687988,38.510990924835205,0.987964893579483,0.0366052108351141,38.670911960601806,0.9886962255835532,0.0266809061681851,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,ball,rc,0.0481533735990524,32.86421661376953,38.56738069534302,0.9880351668596268,0.0363157899118959,38.69281721115112,0.9884553492069243,0.0309876635763794,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,ball,wo_ref,0.0485579725354909,32.37107181549072,38.31283218383789,0.9878258275985716,0.0366775471530854,38.439133434295655,0.9882521271705628,0.0306451641861349,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,ball,wo_conf,0.0471486095339059,33.35659484863281,38.35246768951416,0.988108543753624,0.036764082275331,38.53511009216309,0.989069338142872,0.0253172619128599,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,ball,rough_only,0.0486237172037363,34.015917205810545,38.56359674453736,0.9880595237016678,0.0365031374059617,38.69833808898926,0.9885399156808852,0.0291259030345827,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,car,base,0.0860734429210424,27.51102466583252,31.46817236900329,0.967081052660942,0.0188420040858909,32.816805353164675,0.9758946678042412,0.0131234041810967,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,car,rc,0.0482423964887857,27.844405364990237,31.449704580307007,0.9674327671527864,0.018566444418393,32.916545209884646,0.9761832144856452,0.0138054104242473,10.0,NA,NA,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,car,wo_ref,0.0875024583190679,27.554748153686525,31.58259790420532,0.9674293464422226,0.0185138156684115,33.09063928604126,0.9769742891192436,0.0127500054589472,10.0,10.0,200.0,missing entries are NA and excluded from averages
shiny_blender_synthetic,test,car,wo_conf,0.0709311157464981,27.5822566986084,31.541541261672972,0.967037899196148,0.0187422158336266,32.98028678894043,0.9764485362172128,0.0128800659556873,10.0,10.0,200.0,missing entries are NA and excluded from averages
