dataset,split,scene,method,metric,value,metric_direction,source_file,valid_flag,note
shiny_blender_synthetic,test,car,rc,reflective_psnr,32.916545209884646,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,rc,reflective_ssim,0.9761832144856452,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,rc,reflective_lpips,0.0138054104242473,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,car,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,test,coffee,base,mean_reflection_consistency,0.0069127775728702,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,base,reflective_region_psnr,29.41759090423584,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,base,full_psnr,34.61283143043518,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,base,full_ssim,0.9741970217227937,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,base,full_lpips,0.0460944677796214,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,base,reflective_psnr,37.00081950187683,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,base,reflective_ssim,0.9853902697563172,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,base,reflective_lpips,0.0134853238495998,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,test,coffee,rc,mean_reflection_consistency,0.0092514680698513,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,rc,reflective_region_psnr,28.612015342712404,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,rc,full_psnr,34.87388124465942,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,rc,full_ssim,0.9749140587449072,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,rc,full_lpips,0.0458372793998569,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,rc,reflective_psnr,36.74956224441528,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,rc,reflective_ssim,0.9842551305890084,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,rc,reflective_lpips,0.0143551868409849,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,coffee,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,test,helmet,base,mean_reflection_consistency,0.2168389335274696,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,base,reflective_region_psnr,35.91402015686035,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,base,full_psnr,35.8392297744751,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,base,full_ssim,0.9850164332985878,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,base,full_lpips,0.014634082862176,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,base,reflective_psnr,36.46292031288147,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,base,reflective_ssim,0.9869083300232888,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,base,reflective_lpips,0.0113525103149004,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,test,helmet,rc,mean_reflection_consistency,0.0359569136053323,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,rc,reflective_region_psnr,35.57592620849609,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,rc,full_psnr,35.91236875534057,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,rc,full_ssim,0.9850048306584358,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,rc,full_lpips,0.014668049220927,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,rc,reflective_psnr,36.55509870529175,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,rc,reflective_ssim,0.9869203695654868,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,rc,reflective_lpips,0.0113222172972746,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,helmet,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,test,teapot,base,mean_reflection_consistency,0.0038960183504968,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,base,reflective_region_psnr,39.41321983337402,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,base,full_psnr,46.16682685852051,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,base,full_ssim,0.9975094693899156,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,base,full_lpips,0.0034660034548141,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,base,reflective_psnr,47.423567085266114,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,base,reflective_ssim,0.9985236877202988,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,base,reflective_lpips,0.0013740400169626,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,test,teapot,rc,mean_reflection_consistency,0.0026982672978192,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,rc,reflective_region_psnr,39.78558082580567,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,rc,full_psnr,46.420437297821046,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,rc,full_ssim,0.9976196816563606,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,rc,full_lpips,0.003229380918492,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,rc,reflective_psnr,47.71374229431152,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,rc,reflective_ssim,0.9985905739665032,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,rc,reflective_lpips,0.001337305807101,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,teapot,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,test,toaster,base,mean_reflection_consistency,0.1054574780166149,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,base,reflective_region_psnr,22.386799240112303,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,base,full_psnr,27.33903795242309,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,base,full_ssim,0.9499877572059632,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,base,full_lpips,0.0569001308642327,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,base,reflective_psnr,28.69510087013245,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,base,reflective_ssim,0.970665411055088,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,base,reflective_lpips,0.0377001940226182,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,base,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
shiny_blender_synthetic,test,toaster,rc,mean_reflection_consistency,0.0572132058441638,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,rc,reflective_region_psnr,22.110078430175783,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,rc,full_psnr,27.163185234069825,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,rc,full_ssim,0.9491659086942672,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,rc,full_lpips,0.0584307136479765,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,rc,reflective_psnr,28.54051815032959,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,rc,reflective_ssim,0.9706967735290528,higher,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,rc,reflective_lpips,0.0377627966739237,lower,docs/superpowers/logs/rc-refgs-fd-p2-lite-final-main-summary-2026-06-01.csv,True,absolute per-scene metric from final main summary
shiny_blender_synthetic,test,toaster,rc,valid_pair_count,10.0,count,docs/superpowers/logs/rc-refgs-fd-p2-lite-main-table-2026-05-29.csv,True,pair-count metric from earlier main consistency table
